Date,Time,PID,TID,Level,Tag,Message
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : BOLT:TorchDelegate: Input buffers were registered successfully for model ArgosDeployableModelTwoInputs.
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: 1 tensor defs found
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: defs[0] name=149 nDims=4 shape=[1 1 160 128 ] sizeBytes=81920
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: Bound output disparity with size [1 1 160 128]
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute singleBranch is missing or not a bool ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute temporal is missing or not a bool ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute temporalVersion is missing or not an integer ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute containsUncertainty is missing or not a bool ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute containsSegmentation is missing or not a bool ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute inputResolution is missing or not a tuple ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute device is missing or not a string ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute backend is missing or not a string ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute flowId is missing or not a string ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute configFile is missing or not a string ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute FovX is missing or not a double ignoring
11-06,12:12:38.757,1127,3968,W,MRSS,MRSS:  : MlStereoDisparityComputerCommon: Attribute quantizedInput is missing or not a bool ignoring
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: modelAttrs: singleBranch=true temporalModel=false temporalVersion=0 containsUncertainty=false containsSegmentation=false device= backend= inputResolution=[] flowId= fovX=0.00000000000000000 quantizedInput=false
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: resetTemporalHiddenStateEveryNthFrame=0
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityModelBoltBackend: loadModel succeeded
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : MlStereoDisparityComputer: activate: succeed.
11-06,12:12:38.757,1127,3968,I,MRSS,MRSS:  : DEPTH: DepthSystemCoreImpl: Core activated
11-06,12:12:04.739,0,0,I,msm_cvp,msm_cvp:  : info: Opening cvp instance: 0000000000000000
11-06,12:12:38.758,1017,1017,D,SurfaceFlinger,SurfaceFlinger:  Finished setting power mode 0 on display 4630946940852601217
11-06,12:12:38.758,1191,3733,D,SurfaceControl,SurfaceControl:  Excessive delay in setPowerMode()
11-06,12:12:38.758,1191,2491,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device removed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main"": uniqueId=""virtual:com.oculus.vrshell 10037 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.vrshell-#main 0"" 355 x 181 modeId 2393 defaultModeId 2393 supportedModes [{id=2393 width=355 height=181 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state ON owner com.oculus.vrshell (uid 10037) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:38.759,1191,2491,I,LogicalDisplayMapper,LogicalDisplayMapper:  Removing display: 1444
11-06,12:12:38.760,2596,2596,D,CppPanelService,CppPanelService:  onDestroy()
11-06,12:12:38.760,1149,25214,D,VrDeviceManagerService,VrDeviceManagerService:  refresh-rate changed to 72Hz
11-06,12:12:38.760,2596,2596,D,[SEO],[SEO]:  ShellService: onUnbind()
11-06,12:12:38.761,3520,3873,I,PerformanceManager_ZSF,PerformanceManager_ZSF:  perfmgr: SetClockLevels: Apply pending clock request change: 2 3 -> 5 3
11-06,12:12:38.761,3520,3873,I,Clocks,Clocks:  : ApplySystemModes( cpu=5 gpu=3 ) - start
11-06,12:12:38.761,3520,3873,I,Clocks,Clocks:  : CPU levels [0 8]
11-06,12:12:38.761,3520,3873,I,Clocks,Clocks:  : GPU levels [0 7]
11-06,12:12:38.761,3520,3873,I,ClocksChange,ClocksChange:  Changing SystemModes to: [VR_MODE_CPU_5 VR_MODE_GPU_3 VR_MODE_CX_0 VR_MODE_OVERRIDE_FOREGROUND_TO_CONTENT_CORES SUSTAINED_PERFORMANCE_MR_MODE]
11-06,12:12:38.761,3520,3873,I,Clocks,Clocks:  : ApplySystemModes( cpu=5 gpu=3 ) - end (0.2 ms)
11-06,12:12:38.761,3520,3873,I,ClocksChange,ClocksChange:  Changing SystemModes to: [VR_MODE_CPU_5 VR_MODE_GPU_3 FLOAT_PANEL_APPS VR_MODE_RESOURCE_PROTECTION_MID SUSTAINED_PERFORMANCE_MR_MODE]
11-06,12:12:38.761,3520,3873,I,InterstitialManager,InterstitialManager:  Update: Current client changed to immersiveApp package com.oculus.shellenv renderingEnabled=0 submittedFrames=972570
11-06,12:12:38.762,3520,3873,I,InterstitialRenderer,InterstitialRenderer:  SetTransitionType: background=0
11-06,12:12:38.762,3520,3873,I,InterstitialRenderer,InterstitialRenderer:  ovrInterstitialRenderer::Start frameType=2 clientPackageName=com.oculus.shellenv description=Black frame over black
11-06,12:12:38.762,3520,3873,I,CompositorClientManager,CompositorClientManager:  Enable client 0
11-06,12:12:38.762,3520,3873,I,VrRuntimeServer,VrRuntimeServer:  EnableCompositorClient client(0): default aperture id(0) layer placement(2147483643) flags(8) sm(0x741f511250)
11-06,12:12:04.739,0,0,I,msm_cvp,msm_cvp:  : err: Failed to create debugfs for msm_cvp
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  ---------- InterstitialRenderer LoggerSession Begin ----------
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  ID: af18656e8cefed1c722db4449e65aec0
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  Frame Type: Black[2]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  Event Type: start
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  Status: Started [3]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [Start Time 1128139683]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [event_type: start]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [launch_id: ]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [last_top_activity_start: com.roblox.client]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [top_activity_start: com.oculus.shellenv]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [description: Black frame over black]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [client_package_name: com.oculus.shellenv]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [transition_type: 0]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  [frame_type: 2]
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession: 
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  ---------- InterstitialRenderer LoggerSession End ----------
11-06,12:12:04.744,0,0,I,msm_cvp,msm_cvp:  : info: Opening cvp instance: 0000000000000000
11-06,12:12:04.744,0,0,I,msm_cvp,msm_cvp:  : err: Failed to create debugfs for msm_cvp
11-06,12:12:38.762,3520,3873,I,InterstitialRendererLoggerSession,InterstitialRendererLoggerSession:  SessionId: af18656e8cefed1c722db4449e65aec0 Event: start FrameType: Black Reason: Black frame over black Duration: 0
11-06,12:12:04.751,0,0,I,msm_cvp,msm_cvp:  : info: Opening cvp instance: 0000000000000000
11-06,12:12:38.763,3520,3873,I,ControllerHandsTransitionObserver,ControllerHandsTransitionObserver:  HANDTRACKING going to hand mode from multimodal because neither controller is held
11-06,12:12:38.763,3520,3873,I,ControllerHandsTransitionObserver,ControllerHandsTransitionObserver:  HANDTRACKING Setting pref store signal to Hands expecting response from VROS
11-06,12:12:38.763,3520,3873,W,InputPreferenceStoreListener,InputPreferenceStoreListener:  HANDTRACKING SetHandTrackingEnabled to 1 but it is already 1
11-06,12:12:38.764,1191,1986,I,DisplayDeviceRepository,"DisplayDeviceRepository:  Display device removed: DisplayDeviceInfo{""com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-#main"": uniqueId=""virtual:com.oculus.systemux 10013 com.oculus.android_panel_app.AndroidPanelLayer-com.oculus.systemux-#main 8"" 375 x 188 modeId 2408 defaultModeId 2408 supportedModes [{id=2408 width=375 height=188 fps=60.0 alternativeRefreshRates=[]}] colorMode 0 supportedColorModes [0] hdrCapabilities null allmSupported false gameContentTypeSupported false density 200 200.0 x 200.0 dpi appVsyncOff 0 presDeadline 16666666 touch NONE rotation 0 type VIRTUAL deviceProductInfo null state ON owner com.oculus.systemux (uid 10013) frameRateOverride brightnessMinimum 0.0 brightnessMaximum 0.0 brightnessDefault 0.0 FLAG_PRIVATE FLAG_NEVER_BLANK FLAG_OWN_CONTENT_ONLY}"
11-06,12:12:38.764,1149,25214,E,VrDeviceManagerService,VrDeviceManagerService:  Failed to set priority for thread 21672 err: -3
11-06,12:12:38.764,1149,25214,E,VrDeviceManagerService,VrDeviceManagerService:  Error set scheduler for process 3520 thread 21672 to 2 : No such process (3)
11-06,12:12:38.765,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  Received hand/controller update: hand_tracking_enabled
11-06,12:12:38.766,1191,1986,I,LogicalDisplayMapper,LogicalDisplayMapper:  Removing display: 1452
11-06,12:12:38.758,1127,3968,I,MRSS,MRSS:  : DEPTH: CvpDownscaler: Init: I_W=1280 I_H=1024 O_W=320 O_H=256 ASYNC=true INTP=3
11-06,12:12:38.767,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] CvpDownscaler: Hexagon ref count changed from 3 to 4
11-06,12:12:38.767,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/platform/android/cvpSession.cpp Line: 173 Function: cvpGetDebugEnable() Msg: CVP Debug Logs Disabled
11-06,12:12:38.769,1191,1434,I,InputDispatcher,InputDispatcher:  Erasing monitor PointerEventDispatcher1444 (server) on display 1444 pid=1191
11-06,12:12:38.770,3520,3873,I,ServiceInputManager,ServiceInputManager:  HANDTRACKING processed new decision from ModalityTransitionsPolicyManager
11-06,12:12:38.770,3520,3873,I,ModalityTransitionsPolicyManager,ModalityTransitionsPolicyManager:  HANDTRACKING: Switching to Hands only mode HANDS
11-06,12:12:38.770,3520,3873,W,TelemetryServer,TelemetryServer:  [XRINPUT] StartSwitchControllerToHandEvaluation that has already been started;
11-06,12:12:38.770,3520,28528,I,ClockLimits,ClockLimits:  ClockLimitsSettingsCallback: khandTrackingEnabled updated to 1
11-06,12:12:38.770,1191,1434,I,InputDispatcher,InputDispatcher:  Erasing monitor PointerEventDispatcher1452 (server) on display 1452 pid=1191
11-06,12:12:38.770,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 1573 Function: cvpAggreatePower() Msg: After aggregation
11-06,12:12:38.770,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 85 Function: cvpPrintPower() Msg: Actual Clock: Fdu 13516800 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.770,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 89 Function: cvpPrintPower() Msg: Operational Clock: Fdu 1802240000 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 91 Function: cvpPrintPower() Msg: Actual Bw: Ddr 41779200 SysCache 0
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 93 Function: cvpPrintPower() Msg: Opeational Bw: Ddr 1275592704 SysCache 0
11-06,12:12:38.771,3520,4042,I,VrRuntimeService,VrRuntimeService:  [HANDTRACKING] Input preference 'HandTrackingEnabled' changed from true to true
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPvtUtils.cpp Line: 138 Function: cvpSetPower() Msg: Update power to KMD
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 85 Function: cvpPrintPower() Msg: Actual Clock: Fdu 13516800 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 89 Function: cvpPrintPower() Msg: Operational Clock: Fdu 1802240000 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 91 Function: cvpPrintPower() Msg: Actual Bw: Ddr 41779200 SysCache 0
11-06,12:12:38.771,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 93 Function: cvpPrintPower() Msg: Opeational Bw: Ddr 1275592704 SysCache 0
11-06,12:12:38.771,937,963,E,perfservice,perfservice:  End applying 'START_HINT' from hint 'VR_MODE_CPU_5' - Failed after 5 retries - Latency: 5.773ms
11-06,12:12:38.771,937,963,E,perfservice,perfservice:  >> Failed final validation: /dev/cpuctl/top-app/cpu.uclamp.latency_sensitive=0
11-06,12:12:38.771,937,963,E,perfservice,perfservice:  End applying 'END_HINT' from hint 'VR_MODE_CPU_2' - Failed after 5 retries - Latency: 5.584ms
11-06,12:12:38.771,937,963,E,perfservice,perfservice:  >> Failed final validation: /dev/cpuctl/top-app/cpu.uclamp.latency_sensitive=0
11-06,12:12:38.771,1127,23547,I,MRSS,MRSS:  : MIXEDREALITY: MrRuntimeCompute: dispatchFrameset : (every 5 seconds). Passthrough: OFF Camera: ON IntrusionDetection: OFF VisionInterfaceTelemetry: ON Depth: OFF Playspace: OFF
11-06,12:12:38.772,1127,1509,I,MRSS,"MRSS:  : DumpsysLogger: tsProc: 1128139693498 ts: 1730916758772177 tid: 508616361456 service: MRSSStatsEvent internalEvent: Stats additionalData: {""stats"":{""Playspace"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""Fiducials"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""SemanticVolume"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""Plane"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""SceneReconstruction"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""SceneObjects"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUCCESS"":0 ""FAILURE"":0 ""MISSING_DATA"":0 ""FAILED_TO_PUBLISH"":0} ""Semantics"":{""NOOP"":0 ""SKIPPING"":0 ""ASYNC"":0 ""ASYNC_IN_PROGRESS"":0 ""SUC"
11-06,12:12:38.772,1127,1509,I,MRSS,MRSS:  : MIXEDREALITY: ComputeCapabilityComputeResultStats: MrSS Stats (SUCCESS/NOOP/SKIPPING/ASYNC/ASYNC_IN_PROGRESS/FAILURE/MISSING_DATA/FAILED_TO_PUBLISH) - [Passthrough] (230/0/0/0/0/0/0/0) [Depth] (119/0/0/0/0/0/0/0) [VisionInterfaceTelemetry] (128/0/0/0/0/0/0/0)
11-06,12:12:38.772,2013,4819,D,ControllerManagement,ControllerManagement:  onHandTrackingStateChanged
11-06,12:12:38.772,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] CvpDspAllocator: Hexagon ref count changed from 4 to 5
11-06,12:12:38.772,1127,3968,I,MRSS,MRSS:  : BOLT: CvpDownscaler: CvpDownscaler initialized
11-06,12:12:38.772,1127,3968,I,MRSS,MRSS:  : DEPTH: CvpDownscaler: Init: I_W=1280 I_H=1024 O_W=320 O_H=256 ASYNC=true INTP=3
11-06,12:12:38.772,1127,3968,I,MRSS,MRSS:  : BoltSDK::Soc: [EVENT] CvpDownscaler: Hexagon ref count changed from 5 to 6
11-06,12:12:38.772,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/platform/android/cvpSession.cpp Line: 173 Function: cvpGetDebugEnable() Msg: CVP Debug Logs Disabled
11-06,12:12:38.772,3520,21619,I,CompositorVR,CompositorVR:  Client 0 (<internal>) changed environment blend mode to INVALID
11-06,12:12:38.772,1133,4999,W,TrackingFidelityService,TrackingFidelityService:  Fidelity data undefined in catalog for enabling feature hands
11-06,12:12:38.772,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  Request(s)={hands:3 constellation:0 keyboard:0 scene_reconstruction:0 } Mux mode idx=1 name=handTracking score=-1990
11-06,12:12:38.773,941,941,W,OculusWifi,OculusWifi:  OculusWifiManager: TxPowerManager does not exist.
11-06,12:12:38.773,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  beginTransition[worldTracking]: handTracking(1)->handTracking(1)
11-06,12:12:38.773,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  _applyMuxModeLockedInternal: Mode handTracking already set. Returning.
11-06,12:12:38.773,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  endTransition[worldTracking]: handTracking(1)->handTracking(1) seqId=-1 succeeded=true
11-06,12:12:38.774,3520,4042,I,VrRuntimeService,VrRuntimeService:  Input preference 'multimodal_hands_and_controllers_enabled' changed from 0 to 0
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 1573 Function: cvpAggreatePower() Msg: After aggregation
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 85 Function: cvpPrintPower() Msg: Actual Clock: Fdu 13516800 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 89 Function: cvpPrintPower() Msg: Operational Clock: Fdu 1802240000 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 91 Function: cvpPrintPower() Msg: Actual Bw: Ddr 41779200 SysCache 0
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 93 Function: cvpPrintPower() Msg: Opeational Bw: Ddr 1275592704 SysCache 0
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPvtUtils.cpp Line: 138 Function: cvpSetPower() Msg: Update power to KMD
11-06,12:12:38.775,1133,4999,I,TrackingFidelityService,TrackingFidelityService:  Received hand/controller update: multimodal_hands_and_controllers_enabled
11-06,12:12:38.774,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 85 Function: cvpPrintPower() Msg: Actual Clock: Fdu 13516800 Ica 0 Od 0 Mpu 0 Fw 0
11-06,12:12:38.776,1127,3968,I,CVP,CVP:  : File: vendor/qcom/proprietary/cv-noship/cvp/2.0/src/cpu/cvpPower.cpp Line: 89 Function: cvpPrintPower() Msg: Operational Clock: Fdu 1802240000 Ica 0 Od 0 Mpu 0 Fw 0
